DATE,SALES,CUMULATIVE_SALES_ALL,HOLIDAY,Year,Month,DayOfWeek,YearMonth,IPC_VALUE,A,FA,FM,C,CR
2018-09-09,75408.304,16382093277.211946,False,2018,9,6,2018-09,1.7,0,3,2,1612,12
2018-09-10,18280801.217999995,16400374078.429947,False,2018,9,0,2018-09,1.7,1566,1,8,43,11
2018-09-11,12252634.35199999,16412626712.781946,False,2018,9,1,2018-09,1.7,1334,0,3,281,11
2018-09-12,13781169.467999997,16426407882.249947,False,2018,9,2,2018-09,1.7,1602,0,0,16,11
2018-09-13,13663889.11,16440071771.359947,False,2018,9,3,2018-09,1.7,1618,0,0,1,11
2018-09-14,16079464.596,16456151235.955948,False,2018,9,4,2018-09,1.7,1561,0,1,57,11
2018-09-15,20874616.701999992,16477025852.657948,False,2018,9,5,2018-09,1.7,1602,0,0,17,11
2018-09-16,30160.23999999999,16477056012.897947,False,2018,9,6,2018-09,1.7,0,1,0,1614,15
2018-09-17,15877408.259999998,16492933421.157948,False,2018,9,0,2018-09,1.7,1586,0,1,28,15
2018-09-18,13410905.185999995,16506344326.343948,False,2018,9,1,2018-09,1.7,1614,0,0,1,15
2018-09-19,12546550.32599999,16518890876.669949,False,2018,9,2,2018-09,1.7,1616,0,0,0,14
2018-09-20,12845671.027999995,16531736547.697948,False,2018,9,3,2018-09,1.7,1615,0,0,1,14
2018-09-21,16062433.439999998,16547798981.137949,False,2018,9,4,2018-09,1.7,1588,1,0,29,12
2018-09-22,20871576.005999997,16568670557.14395,False,2018,9,5,2018-09,1.7,1615,0,0,3,12
2018-09-23,28571.145999999993,16568699128.28995,False,2018,9,6,2018-09,1.7,0,1,0,1612,15
2018-09-24,14994786.125999996,16583693914.415949,False,2018,9,0,2018-09,1.7,1533,0,1,80,15
2018-09-25,14292085.901999995,16597986000.31795,False,2018,9,1,2018-09,1.7,1604,0,0,11,15
2018-09-26,13170801.254,16611156801.571949,False,2018,9,2,2018-09,1.7,1614,0,1,0,15
2018-09-27,13434602.626000002,16624591404.197948,False,2018,9,3,2018-09,1.7,1610,0,1,4,15
2018-09-28,17468420.831999987,16642059825.02995,False,2018,9,4,2018-09,1.7,1598,0,0,17,15
2018-09-29,22397518.525999993,16664457343.555948,False,2018,9,5,2018-09,1.7,1585,0,8,22,15
2018-09-30,36305.834,16664493649.389948,False,2018,9,6,2018-09,1.7,0,1,0,1611,18
2018-10-01,17174830.242,16681668479.631948,False,2018,10,0,2018-10,1.7,1602,0,0,11,17
2018-10-02,14775105.367999991,16696443584.999949,False,2018,10,1,2018-10,1.7,1612,0,0,3,15
2018-10-03,13577213.64,16710020798.639948,False,2018,10,2,2018-10,1.7,1615,0,0,0,15
2018-10-04,13675762.766000004,16723696561.405949,False,2018,10,3,2018-10,1.7,1615,0,0,1,14
2018-10-05,17177017.19399999,16740873578.599949,False,2018,10,4,2018-10,1.7,1599,0,0,18,13
2018-10-06,22293178.794,16763166757.39395,False,2018,10,5,2018-10,1.7,1616,0,1,0,13
2018-10-07,34588.31,16763201345.703949,False,2018,10,6,2018-10,1.7,0,2,0,1610,18
2018-10-08,16386675.163999995,16779588020.867949,False,2018,10,0,2018-10,1.7,1579,0,6,27,18
2018-10-09,11571271.907999992,16791159292.775948,False,2018,10,1,2018-10,1.7,1311,0,0,301,18
2018-10-10,14890368.458000004,16806049661.233948,False,2018,10,2,2018-10,1.7,1610,0,0,3,17
2018-10-11,20226468.701999992,16826276129.935947,False,2018,10,3,2018-10,1.7,1602,0,2,9,17
2018-10-12,119134.49199999995,16826395264.427948,False,2018,10,4,2018-10,1.7,0,8,0,1605,17
2018-10-13,23610377.054000005,16850005641.481949,False,2018,10,5,2018-10,1.7,1612,0,0,1,17
2018-10-14,30112.004,16850035753.485949,False,2018,10,6,2018-10,1.7,0,2,0,1604,24
2018-10-15,16265128.937999986,16866300882.423948,False,2018,10,0,2018-10,1.7,1590,0,0,16,24
2018-10-16,13702928.405999996,16880003810.829948,False,2018,10,1,2018-10,1.7,1607,0,0,1,22
2018-10-17,12596113.088,16892599923.917948,False,2018,10,2,2018-10,1.7,1608,0,0,0,22
2018-10-18,12514604.956,16905114528.873947,False,2018,10,3,2018-10,1.7,1597,0,0,11,22
2018-10-19,16494772.505999995,16921609301.379948,False,2018,10,4,2018-10,1.7,1598,0,0,10,22
2018-10-20,21436919.29599999,16943046220.675947,False,2018,10,5,2018-10,1.7,1608,0,0,0,22
2018-10-21,30779.373999999996,16943077000.049948,False,2018,10,6,2018-10,1.7,0,1,0,1599,29
2018-10-22,14633091.32599999,16957710091.375948,False,2018,10,0,2018-10,1.7,1595,0,0,6,29
2018-10-23,12629226.951999992,16970339318.327948,False,2018,10,1,2018-10,1.7,1601,0,0,1,29
2018-10-24,11670447.472000005,16982009765.799948,False,2018,10,2,2018-10,1.7,1588,0,0,14,29
2018-10-25,13388060.901999995,16995397826.701948,False,2018,10,3,2018-10,1.7,1602,0,0,2,27
2018-10-26,17531491.11999999,17012929317.821949,False,2018,10,4,2018-10,1.7,1604,0,0,0,27
2018-10-27,21985909.31,17034915227.131948,False,2018,10,5,2018-10,1.7,1604,0,0,0,27
2018-10-28,32234.63799999999,17034947461.769949,False,2018,10,6,2018-10,1.7,0,1,0,1591,39
2018-10-29,15412242.787999997,17050359704.55795,False,2018,10,0,2018-10,1.7,1586,0,0,7,38
2018-10-30,14676812.931999996,17065036517.489948,False,2018,10,1,2018-10,1.7,1593,0,0,1,37
2018-10-31,19220443.335999995,17084256960.825949,False,2018,10,2,2018-10,1.7,1595,0,0,0,36
2018-11-01,108140.294,17084365101.11995,False,2018,11,3,2018-11,1.4,0,7,1,1587,36
2018-11-02,22424628.03999999,17106789729.15995,False,2018,11,4,2018-11,1.4,1595,0,0,1,35
2018-11-03,21357609.97599998,17128147339.13595,False,2018,11,5,2018-11,1.4,1596,0,0,0,35
2018-11-04,30308.04399999999,17128177647.17995,False,2018,11,6,2018-11,1.4,0,1,0,1585,45
2018-11-05,16396960.845999992,17144574608.025951,False,2018,11,0,2018-11,1.4,1587,0,0,1,43
2018-11-06,14188013.955999993,17158762621.98195,False,2018,11,1,2018-11,1.4,1590,0,0,0,41
2018-11-07,12837202.885999992,17171599824.86795,False,2018,11,2,2018-11,1.4,1590,0,0,0,41
2018-11-08,13096005.409999996,17184695830.27795,False,2018,11,3,2018-11,1.4,1592,0,0,0,40
2018-11-09,16175917.055999994,17200871747.33395,False,2018,11,4,2018-11,1.4,1514,0,1,77,40
2018-11-10,22138718.084000006,17223010465.41795,False,2018,11,5,2018-11,1.4,1591,0,0,1,40
2018-11-11,30281.882,17223040747.29995,False,2018,11,6,2018-11,1.4,0,1,0,1575,55
2018-11-12,14941512.898000002,17237982260.19795,False,2018,11,0,2018-11,1.4,1568,0,3,9,51
2018-11-13,12791500.688,17250773760.88595,False,2018,11,1,2018-11,1.4,1576,0,0,5,50
2018-11-14,11935129.948,17262708890.83395,False,2018,11,2,2018-11,1.4,1581,0,0,0,50
2018-11-15,11962678.393999994,17274671569.22795,False,2018,11,3,2018-11,1.4,1579,0,0,3,49
2018-11-16,16292671.913999995,17290964241.141953,False,2018,11,4,2018-11,1.4,1584,0,0,0,47
2018-11-17,21190585.33,17312154826.471954,False,2018,11,5,2018-11,1.4,1579,0,0,5,47
2018-11-18,29368.821999999986,17312184195.293953,False,2018,11,6,2018-11,1.4,0,1,0,1579,51
2018-11-19,14331859.021999992,17326516054.315952,False,2018,11,0,2018-11,1.4,1575,0,0,6,50
2018-11-20,12423072.642000005,17338939126.95795,False,2018,11,1,2018-11,1.4,1582,0,0,0,49
2018-11-21,11926575.692000002,17350865702.649952,False,2018,11,2,2018-11,1.4,1583,0,0,0,48
2018-11-22,11925593.369999995,17362791296.01995,False,2018,11,3,2018-11,1.4,1584,0,0,0,47
2018-11-23,15407675.309999997,17378198971.329952,False,2018,11,4,2018-11,1.4,1581,0,0,7,43
2018-11-24,20621890.999999985,17398820862.329952,False,2018,11,5,2018-11,1.4,1588,0,0,0,43
2018-11-25,40964.454,17398861826.78395,False,2018,11,6,2018-11,1.4,0,3,1,1582,43
2018-11-26,15899438.401999995,17414761265.18595,False,2018,11,0,2018-11,1.4,1593,0,0,5,33
2018-11-27,13655256.171999993,17428416521.357952,False,2018,11,1,2018-11,1.4,1600,0,0,0,32
2018-11-28,12870884.734000005,17441287406.091953,False,2018,11,2,2018-11,1.4,1602,0,0,0,30
2018-11-29,13633691.505999995,17454921097.597954,False,2018,11,3,2018-11,1.4,1602,0,0,5,25
2018-11-30,18673165.85599999,17473594263.453953,False,2018,11,4,2018-11,1.4,1614,0,0,6,14
2018-12-01,24392207.593999997,17497986471.047955,False,2018,12,5,2018-12,1.3,1620,0,0,0,14
2018-12-02,72712.968,17498059184.015953,False,2018,12,6,2018-12,1.3,0,4,0,1612,14
2018-12-03,16754252.372,17514813436.387955,False,2018,12,0,2018-12,1.3,1613,0,1,12,8
2018-12-04,15625683.387999997,17530439119.775955,False,2018,12,1,2018-12,1.3,1627,0,0,3,5
2018-12-05,19991862.755999997,17550430982.531956,False,2018,12,2,2018-12,1.3,1630,0,0,0,5
2018-12-06,198458.5599999999,17550629441.091957,False,2018,12,3,2018-12,1.3,0,10,7,1613,5
2018-12-07,25213718.94,17575843160.031956,False,2018,12,4,2018-12,1.3,1621,2,1,6,5
2018-12-08,9938021.829999998,17585781181.861958,False,2018,12,5,2018-12,1.3,0,47,1463,120,5
2018-12-09,229339.566,17586010521.42796,False,2018,12,6,2018-12,1.3,0,4,31,1594,5
2018-12-10,19220393.243999988,17605230914.67196,False,2018,12,0,2018-12,1.3,1626,0,0,4,5
2018-12-11,15406635.919999989,17620637550.591957,False,2018,12,1,2018-12,1.3,1631,0,0,0,5
2018-12-12,13819452.675999992,17634457003.267956,False,2018,12,2,2018-12,1.3,1631,0,0,0,5
2018-12-13,13812511.743999995,17648269515.011955,False,2018,12,3,2018-12,1.3,1630,0,0,3,3
2018-12-14,17378539.96599999,17665648054.977955,False,2018,12,4,2018-12,1.3,1633,0,0,2,1
2018-12-15,22547904.77399999,17688195959.751953,False,2018,12,5,2018-12,1.3,1635,0,0,0,1
2018-12-16,97702.076,17688293661.827953,False,2018,12,6,2018-12,1.3,0,9,0,1623,1
2018-12-17,16814308.321999997,17705107970.149952,False,2018,12,0,2018-12,1.3,1635,0,0,0,1
2018-12-18,15424420.563999996,17720532390.71395,False,2018,12,1,2018-12,1.3,1637,0,0,0,0
2018-12-19,15427621.865999997,17735960012.579952,False,2018,12,2,2018-12,1.3,1637,0,0,0,0
2018-12-20,16798704.242,17752758716.821953,False,2018,12,3,2018-12,1.3,1634,0,0,3,0
2018-12-21,20789002.45799999,17773547719.279953,False,2018,12,4,2018-12,1.3,1638,0,0,0,0
2018-12-22,27815232.536000013,17801362951.815952,False,2018,12,5,2018-12,1.3,1638,0,0,0,0
2018-12-23,8534993.248000003,17809897945.063953,False,2018,12,6,2018-12,1.3,0,23,1595,20,0
2018-12-24,23582725.69399999,17833480670.757954,False,2018,12,0,2018-12,1.3,1638,0,0,0,0
2018-12-25,0.0,17833480670.757954,True,2018,12,1,2018-12,1.3,0,0,0,1638,0
2018-12-26,11509173.103999997,17844989843.861954,False,2018,12,2,2018-12,1.3,1320,1,0,317,0
2018-12-27,15013147.095999992,17860002990.957954,False,2018,12,3,2018-12,1.3,1638,0,0,0,0
2018-12-28,18396623.221999988,17878399614.179955,False,2018,12,4,2018-12,1.3,1636,0,0,2,0
2018-12-29,24468016.747999996,17902867630.927956,False,2018,12,5,2018-12,1.3,1629,0,9,0,0
2018-12-30,7664277.158,17910531908.085957,False,2018,12,6,2018-12,1.3,0,22,1540,76,0
2018-12-31,23606628.952000007,17934138537.037956,False,2018,12,0,2018-12,1.3,1638,0,0,0,0
